state,poverty_rate,unemployment_rate,no_hs_diploma,SES_composite,SES_quartile,high_vulnerability
TX,9.9,3.8,11.6,0.5896456609378314,Q3,0
OR,5.8,4.4,4.7,0.2830468915764906,Q1_LeastVulnerable,0
MA,17.5,7.5,14.7,0.9398472310630172,Q4_MostVulnerable,1
WI,1.1,2.7,2.1,0.06763208147676639,Q1_LeastVulnerable,0
MA,7.7,6.8,7.9,0.5527795459367706,Q3,0
CA,7.3,4.1,7.9,0.3970931466157437,Q2,0
WI,13.5,7.2,10.2,0.7779015489072778,Q4_MostVulnerable,1
AK,6.0,6.9,7.3,0.4845109272225758,Q2,0
MO,7.3,6.1,10.7,0.6290048801188203,Q3,0
IL,8.3,6.2,7.7,0.5393592191809887,Q3,0
MN,3.4,2.6,7.8,0.2080946318692977,Q1_LeastVulnerable,0
MO,8.9,5.0,7.5,0.4818056439635052,Q2,0
GA,8.1,2.5,8.7,0.3645767027371101,Q2,0
MO,14.5,7.1,12.9,0.8741778060683217,Q4_MostVulnerable,1
PA,20.6,8.6,13.3,0.9492892000848716,Q4_MostVulnerable,1
GA,14.3,6.3,9.5,0.7303203904095056,Q4_MostVulnerable,1
KY,6.8,5.6,9.4,0.5364948016125609,Q3,0
GA,3.2,1.2,8.9,0.20443454275408446,Q1_LeastVulnerable,0
TN,4.9,5.9,7.3,0.4154466369615956,Q2,0
OK,5.3,4.9,6.7,0.3506789730532569,Q2,0
TX,3.1,2.8,6.9,0.17685126246552088,Q1_LeastVulnerable,0
CO,13.6,5.9,11.9,0.7939741141523445,Q4_MostVulnerable,1
CA,11.9,6.3,11.4,0.7686717589645662,Q4_MostVulnerable,1
CA,7.5,6.5,3.7,0.43708890303416087,Q2,0
CO,7.1,4.3,6.4,0.3519520475281137,Q2,0
MS,10.8,5.5,8.7,0.5971249734776151,Q3,0
WA,9.0,4.7,9.8,0.5575005304476979,Q3,0
IA,6.4,6.6,8.6,0.5356991300657755,Q3,0
WA,6.6,3.4,9.6,0.4025567579036707,Q2,0
AR,13.3,5.9,12.2,0.7959367706344155,Q4_MostVulnerable,1
VA,4.6,5.6,4.7,0.32389136431147886,Q2,0
CO,13.3,6.2,14.5,0.8491406747294716,Q4_MostVulnerable,1
UT,9.8,6.6,12.4,0.766072565245067,Q4_MostVulnerable,1
CA,17.0,5.7,11.0,0.787555697008275,Q4_MostVulnerable,1
WA,6.6,3.7,9.0,0.39491831105453,Q2,0
FL,3.1,5.2,5.4,0.2765223848928496,Q1_LeastVulnerable,0
IL,9.4,3.8,10.0,0.5181943560364948,Q3,0
MI,4.1,3.0,9.1,0.2941332484617017,Q2,0
KY,3.9,3.6,11.2,0.406747294716741,Q2,0
NC,16.3,5.4,14.7,0.8449501379164014,Q4_MostVulnerable,1
WV,13.7,5.5,12.5,0.7878739656269893,Q4_MostVulnerable,1
NJ,7.5,4.4,8.1,0.4305113515807341,Q2,0
OK,8.7,4.7,9.7,0.5461489497135582,Q3,0
CA,8.4,6.4,11.9,0.7151495862507957,Q4_MostVulnerable,1
NY,10.9,7.6,10.4,0.750689582007214,Q4_MostVulnerable,1
MA,6.5,2.7,6.5,0.24506683640993,Q1_LeastVulnerable,0
TX,0.4,2.3,2.0,0.047581158497772114,Q1_LeastVulnerable,0
KY,2.5,3.8,7.3,0.2330256736685763,Q1_LeastVulnerable,0
NC,5.2,5.8,8.1,0.44902397623594315,Q2,0
FL,6.4,5.0,6.9,0.39295565457245923,Q2,0
GA,11.5,5.9,12.8,0.7802885635476343,Q4_MostVulnerable,1
KS,14.5,7.3,11.4,0.8417674517292596,Q4_MostVulnerable,1
IL,5.2,4.6,7.3,0.3472310630171865,Q2,0
GA,8.1,3.0,9.0,0.39900275832802884,Q2,0
CA,11.4,5.7,10.0,0.6764269043072354,Q3,0
TN,5.2,5.7,8.1,0.4439316783365161,Q2,0
CA,13.9,5.9,14.3,0.8428813918947592,Q4_MostVulnerable,1
TX,2.3,2.9,3.9,0.1037025249310418,Q1_LeastVulnerable,0
CA,7.4,3.8,9.7,0.4545936770634415,Q2,0
CA,7.3,0.7,9.0,0.3100997241671971,Q2,0
MO,11.2,5.4,10.9,0.690218544451517,Q3,0
MN,3.3,3.5,8.4,0.27328665393592194,Q1_LeastVulnerable,0
MI,14.0,5.4,12.1,0.7768936982813495,Q4_MostVulnerable,1
MT,12.1,3.9,12.0,0.6516019520475281,Q3,0
IL,7.5,2.9,10.2,0.42775302355187783,Q2,0
NC,6.5,5.1,7.3,0.4145979206450244,Q2,0
MN,10.9,8.2,11.0,0.7852217271377042,Q4_MostVulnerable,1
IN,12.3,7.8,10.6,0.7887226819435603,Q4_MostVulnerable,1
TN,12.9,3.9,11.2,0.6375450880543179,Q3,0
OK,5.1,4.8,6.9,0.3438892425206874,Q2,0
KY,4.5,2.3,8.2,0.2382771058773605,Q1_LeastVulnerable,0
TN,4.4,2.5,7.4,0.2136643326967961,Q1_LeastVulnerable,0
VA,13.4,5.3,12.5,0.7716953108423509,Q4_MostVulnerable,1
MS,7.5,5.3,8.7,0.5094419690218545,Q3,0
FL,3.7,4.6,3.6,0.23053256948864842,Q1_LeastVulnerable,0
VT,11.5,5.3,10.8,0.6861340971780182,Q3,0
CT,11.9,5.5,11.1,0.7174835561213664,Q4_MostVulnerable,1
CA,6.6,4.7,8.8,0.45098663271801404,Q2,0
IN,2.8,3.7,5.2,0.17223636749416507,Q1_LeastVulnerable,0
OK,22.1,10.4,13.7,0.9682261828983663,Q4_MostVulnerable,1
VA,7.1,2.2,9.8,0.3727986420538935,Q2,0
NY,10.8,5.3,9.8,0.632930193082962,Q3,0
WA,6.8,2.4,8.7,0.3247931253978358,Q2,0
CA,4.6,3.3,6.7,0.23106301718650543,Q1_LeastVulnerable,0
CA,9.9,4.6,9.9,0.5755357521748355,Q3,0
NJ,3.6,3.0,5.9,0.16571186081052405,Q1_LeastVulnerable,0
WA,11.2,4.2,8.7,0.5252493104179928,Q3,0
MN,17.6,5.0,14.7,0.8332802885635476,Q4_MostVulnerable,1
CA,6.1,0.7,6.8,0.19117335030765967,Q1_LeastVulnerable,0
FL,5.6,3.5,8.1,0.32044345427540843,Q2,0
GA,4.0,2.6,7.8,0.22114364523657967,Q1_LeastVulnerable,0
IN,5.8,2.7,6.7,0.23350307659664757,Q1_LeastVulnerable,0
AR,6.6,6.0,5.9,0.4223955018035222,Q2,0
TX,13.8,4.8,16.7,0.7956185020157012,Q4_MostVulnerable,1
MN,10.0,7.1,8.9,0.6564290260980267,Q3,0
NC,13.1,8.4,12.8,0.8773604922554635,Q4_MostVulnerable,1
CA,5.9,0.8,11.8,0.38038404413324844,Q2,0
CA,9.4,5.0,11.3,0.6456609378315298,Q3,0
NE,9.0,4.1,8.9,0.4792594950137916,Q2,0
TX,1.2,0.0,5.4,0.03851050286441757,Q1_LeastVulnerable,0
MS,1.3,0.2,4.0,0.023551877784850416,Q1_LeastVulnerable,0
TX,1.5,3.6,7.5,0.21313388499893912,Q1_LeastVulnerable,0
SC,7.2,7.2,9.7,0.626405686399321,Q3,0
CA,12.2,7.0,10.1,0.747878209208572,Q4_MostVulnerable,1
FL,4.4,3.8,5.1,0.21392955654572457,Q1_LeastVulnerable,0
NY,2.7,2.8,3.7,0.10486950986632719,Q1_LeastVulnerable,0
MD,5.3,6.1,9.6,0.5284319966051347,Q3,0
IL,7.7,7.5,9.1,0.6216316571186081,Q3,0
LA,4.1,2.3,7.5,0.2010396774877997,Q1_LeastVulnerable,0
MD,3.1,0.0,4.9,0.061054530023339694,Q1_LeastVulnerable,0
UT,3.0,0.0,3.6,0.04625503925312965,Q1_LeastVulnerable,0
CA,20.4,10.1,17.1,0.9911415234457882,Q4_MostVulnerable,1
ID,2.4,2.7,6.3,0.13834075960110334,Q1_LeastVulnerable,0
MS,10.4,5.4,12.0,0.7117016762147251,Q4_MostVulnerable,1
OH,20.1,5.3,14.3,0.8543921069382558,Q4_MostVulnerable,1
NY,13.4,4.9,11.2,0.7103225122002971,Q4_MostVulnerable,1
VA,3.1,2.5,8.0,0.20475281137279863,Q1_LeastVulnerable,0
SC,17.4,7.5,15.1,0.9421281561638022,Q4_MostVulnerable,1
MO,2.6,2.2,7.9,0.17923827710587736,Q1_LeastVulnerable,0
FL,5.2,2.0,7.0,0.20088054317844262,Q1_LeastVulnerable,0
MA,6.6,2.8,9.5,0.3681837470825376,Q2,0
OH,3.3,4.8,8.9,0.3766709102482495,Q2,0
TN,8.7,5.0,9.2,0.5439741141523445,Q3,0
WA,4.4,4.2,6.2,0.26474644600042435,Q1_LeastVulnerable,0
NJ,20.0,6.7,17.7,0.9405368130702313,Q4_MostVulnerable,1
MS,6.2,0.0,6.8,0.1888393804370889,Q1_LeastVulnerable,0
AK,12.1,4.8,12.3,0.7170591979630808,Q4_MostVulnerable,1
CA,17.3,5.9,13.6,0.8680246127731807,Q4_MostVulnerable,1
CO,10.5,5.7,6.6,0.5248779970294929,Q3,0
CA,19.8,12.9,17.1,0.9922554636112878,Q4_MostVulnerable,1
KY,13.1,7.0,6.0,0.604392106938256,Q3,0
IN,9.6,9.0,5.8,0.5708147676639084,Q3,0
NY,6.9,4.9,9.5,0.5041374920432845,Q3,0
MS,2.1,1.7,7.1,0.12667091024824953,Q1_LeastVulnerable,0
NV,7.3,4.7,7.4,0.41756842775302355,Q2,0
MI,3.9,5.9,7.3,0.390515595162317,Q2,0
ID,14.9,9.2,7.4,0.7132399745385105,Q4_MostVulnerable,1
WA,3.9,2.3,8.4,0.22925949501379161,Q1_LeastVulnerable,0
CA,8.5,4.9,9.7,0.5554848291958413,Q3,0
VA,11.8,3.4,10.8,0.5735200509229791,Q3,0
IL,3.5,4.3,6.8,0.2696265648207087,Q1_LeastVulnerable,0
MN,8.8,7.0,10.4,0.687407171652875,Q3,0
CA,5.5,3.7,7.7,0.31391894759176747,Q2,0
CA,10.8,4.2,6.7,0.44260555909187355,Q2,0
LA,2.6,3.3,10.7,0.3406004667939741,Q2,0
OR,19.7,8.5,17.3,0.9791003607044345,Q4_MostVulnerable,1
GA,9.4,4.9,7.1,0.47384892849565036,Q2,0
MO,17.7,7.6,13.2,0.9228729047315934,Q4_MostVulnerable,1
ID,13.5,5.8,11.3,0.7659664757054955,Q4_MostVulnerable,1
KY,4.9,5.0,9.6,0.4571398260131551,Q2,0
TX,12.3,6.8,6.8,0.6136218968809676,Q3,0
TX,16.1,5.3,12.0,0.7901018459579886,Q4_MostVulnerable,1
MN,14.1,4.7,8.5,0.5970188839380438,Q3,0
GA,9.2,4.4,9.0,0.508805431784426,Q3,0
CT,4.5,4.5,6.3,0.2898366221090601,Q2,0
WA,11.3,5.6,10.8,0.6994483343942287,Q3,0
FL,10.8,4.3,9.2,0.5438149798429874,Q3,0
SC,6.1,4.2,6.6,0.32054954381497985,Q2,0
KS,3.3,2.5,7.9,0.2059728410778697,Q1_LeastVulnerable,0
WI,9.7,6.2,10.8,0.6964778272862295,Q3,0
KS,4.0,3.7,8.1,0.2897305325694886,Q2,0
IA,6.1,3.4,7.7,0.3108953957139826,Q2,0
NY,11.7,5.8,9.7,0.6740398896668789,Q3,0
WA,3.8,5.1,6.7,0.3237322300021218,Q2,0
WV,2.5,1.9,7.3,0.14444090812645874,Q1_LeastVulnerable,0
OH,1.8,3.1,1.5,0.09574580946318693,Q1_LeastVulnerable,0
PA,10.5,5.0,11.0,0.6577551453426692,Q3,0
MO,10.8,5.9,11.0,0.7137173774665818,Q4_MostVulnerable,1
PA,6.4,2.9,8.3,0.3167303203904095,Q2,0
TX,13.5,6.2,11.5,0.7938149798429874,Q4_MostVulnerable,1
MI,7.0,5.7,3.3,0.3835136855506047,Q2,0
NM,7.2,2.7,7.7,0.309410142159983,Q2,0
MS,6.4,1.9,11.8,0.41645448758752385,Q2,0
MO,1.7,0.6,5.9,0.061107574793125397,Q1_LeastVulnerable,0
TX,5.2,1.8,7.0,0.19456821557394444,Q1_LeastVulnerable,0
IA,1.8,3.4,5.9,0.1522384892849565,Q1_LeastVulnerable,0
FL,5.5,1.6,8.5,0.25434967112242735,Q1_LeastVulnerable,0
MA,12.0,5.2,12.3,0.739444090812646,Q4_MostVulnerable,1
FL,1.4,3.3,5.2,0.12566305962232124,Q1_LeastVulnerable,0
MI,5.3,4.2,8.5,0.3695629110969659,Q2,0
TX,5.2,3.0,11.0,0.39979842987481434,Q2,0
NM,11.2,5.7,12.6,0.7598663271801401,Q4_MostVulnerable,1
TX,4.2,3.4,11.8,0.42425206874602167,Q2,0
CO,12.9,5.5,10.1,0.6935073201782304,Q3,0
TX,4.6,3.0,10.6,0.36781243369403777,Q2,0
NJ,13.2,9.3,10.0,0.7963080840229154,Q4_MostVulnerable,1
AZ,12.3,6.9,11.9,0.8128050074262677,Q4_MostVulnerable,1
NY,8.1,8.1,10.5,0.6997135582431572,Q3,0
WA,6.8,3.3,7.4,0.315404201145767,Q2,0
CA,2.7,2.7,6.5,0.15085932527052834,Q1_LeastVulnerable,0
NE,8.2,2.5,10.9,0.4571398260131551,Q2,0
VT,13.3,4.8,10.2,0.6614682792276682,Q3,0
AL,3.3,5.8,10.0,0.481328241035434,Q2,0
NY,13.5,5.3,9.0,0.6453426692128156,Q3,0
MI,14.7,9.3,16.2,0.9491831105453001,Q4_MostVulnerable,1
IA,4.2,1.4,9.1,0.24145979206450244,Q1_LeastVulnerable,0
NY,8.0,2.8,8.8,0.37842138765117755,Q2,0
CA,18.7,7.1,13.5,0.9186823679185232,Q4_MostVulnerable,1
OR,5.2,3.5,6.6,0.25397835773392746,Q1_LeastVulnerable,0
AL,12.6,7.2,11.0,0.7959367706344155,Q4_MostVulnerable,1
IL,4.2,3.9,7.0,0.2683534903458519,Q1_LeastVulnerable,0
MN,7.2,3.5,11.1,0.4879588372586463,Q2,0
KS,4.7,3.2,11.3,0.40701251856566945,Q2,0
IL,6.8,3.6,8.8,0.38781031190324633,Q2,0
TN,11.4,4.0,9.0,0.5284850413749204,Q3,0
VA,8.0,3.1,7.9,0.357893061744112,Q2,0
TX,8.1,6.0,8.7,0.5644493952896245,Q3,0
MS,4.2,0.5,5.0,0.09325270528325907,Q1_LeastVulnerable,0
TX,16.7,9.4,11.0,0.8767239550180351,Q4_MostVulnerable,1
VA,16.4,6.4,17.4,0.9114152344578824,Q4_MostVulnerable,1
LA,11.0,4.1,11.1,0.6135158073413961,Q3,0
IL,20.1,9.1,13.4,0.9551241247612984,Q4_MostVulnerable,1
CA,11.9,7.8,12.6,0.8468597496286866,Q4_MostVulnerable,1
MI,0.9,4.0,3.1,0.1408869085508169,Q1_LeastVulnerable,0
WA,2.8,3.6,4.2,0.15398896668788456,Q1_LeastVulnerable,0
MO,5.3,5.2,6.1,0.3480797793337577,Q2,0
NC,11.4,2.8,14.0,0.6163271801400382,Q3,0
CA,2.1,1.8,5.5,0.0803097814555485,Q1_LeastVulnerable,0
CO,8.5,3.2,4.4,0.28124336940377676,Q1_LeastVulnerable,0
MI,12.4,7.6,13.6,0.870411627413537,Q4_MostVulnerable,1
WA,5.8,3.2,7.3,0.27742414597920645,Q1_LeastVulnerable,0
IA,8.9,5.9,5.8,0.47634203267557823,Q2,0
TX,10.3,5.9,9.5,0.6433800127307449,Q3,0
CA,10.9,4.0,11.5,0.6198281349458944,Q3,0
NM,6.6,3.1,9.1,0.3655845533630384,Q2,0
NH,13.4,7.9,15.3,0.909399533206026,Q4_MostVulnerable,1
TX,5.9,2.6,6.2,0.21557394440908126,Q1_LeastVulnerable,0
AL,8.4,4.7,9.3,0.5216422660725653,Q3,0
CT,7.7,3.1,7.5,0.3346064078081901,Q2,0
FL,6.9,3.6,5.4,0.2757267133460641,Q1_LeastVulnerable,0
WA,9.2,4.7,11.4,0.6247082537661787,Q3,0
CO,15.3,5.4,13.6,0.8215043496711224,Q4_MostVulnerable,1
AR,1.8,1.1,6.5,0.08789518353490346,Q1_LeastVulnerable,0
MS,7.1,4.6,9.4,0.4852005092297899,Q2,0
MS,2.9,1.6,5.1,0.08243157224697645,Q1_LeastVulnerable,0
TN,1.8,1.3,3.9,0.04301930829620199,Q1_LeastVulnerable,0
WA,4.7,2.0,7.5,0.20528325907065562,Q1_LeastVulnerable,0
MS,16.4,6.8,15.5,0.9165075323573095,Q4_MostVulnerable,1
VA,9.6,6.3,13.0,0.7641629535327817,Q4_MostVulnerable,1
OK,6.2,6.1,9.7,0.556598769361341,Q3,0
GA,5.1,2.4,7.6,0.23355612136643325,Q1_LeastVulnerable,0
VA,10.3,8.3,10.7,0.7611394016549968,Q4_MostVulnerable,1
NC,7.8,2.8,8.9,0.376936134097178,Q2,0
LA,6.5,5.6,6.2,0.4058985784001698,Q2,0
NC,2.5,1.7,6.3,0.10550604710375559,Q1_LeastVulnerable,0
KY,4.1,1.9,4.4,0.10826437513261193,Q1_LeastVulnerable,0
CA,15.3,5.5,12.4,0.8033099936346276,Q4_MostVulnerable,1
OH,9.1,4.6,12.8,0.6528750265223849,Q3,0
TN,4.0,4.1,8.7,0.3374708253766179,Q2,0
OK,9.9,6.0,8.1,0.5830681094844048,Q3,0
FL,13.1,4.5,11.4,0.6852323360916613,Q3,0
WA,5.1,2.1,5.9,0.1649692340335243,Q1_LeastVulnerable,0
AZ,7.0,2.7,8.4,0.3300976023764057,Q2,0
IN,7.4,4.1,10.8,0.5164969234033524,Q3,0
GA,3.8,2.8,8.2,0.2403458518990028,Q1_LeastVulnerable,0
CA,9.2,3.3,14.6,0.6017398684489709,Q3,0
LA,4.0,3.6,9.4,0.3366221090600467,Q2,0
NM,2.0,6.0,6.4,0.32797581158497774,Q2,0
TX,3.9,2.4,8.3,0.22952471886272016,Q1_LeastVulnerable,0
WI,8.9,4.0,9.0,0.47490982389136427,Q2,0
SC,4.1,4.1,4.8,0.2195523021430087,Q1_LeastVulnerable,0
MI,7.2,3.3,11.2,0.47957776363250587,Q2,0
OK,7.9,5.4,11.0,0.6200933587948229,Q3,0
TN,2.6,1.7,5.8,0.09319966051347338,Q1_LeastVulnerable,0
MI,20.7,11.0,15.9,0.9893380012730745,Q4_MostVulnerable,1
PA,6.1,4.3,10.5,0.47904731593464883,Q2,0
MI,12.6,4.9,13.0,0.7472947167409293,Q4_MostVulnerable,1
KY,7.1,3.3,5.6,0.2678230426479949,Q1_LeastVulnerable,0
MS,12.5,5.0,11.7,0.7199766603012941,Q4_MostVulnerable,1
NC,11.3,7.5,10.3,0.7527583280288562,Q4_MostVulnerable,1
OK,7.9,2.5,11.2,0.46148949713558246,Q2,0
IA,2.1,1.6,8.1,0.16162741353702526,Q1_LeastVulnerable,0
MT,16.5,6.1,15.9,0.8944409081264588,Q4_MostVulnerable,1
UT,3.9,3.1,4.7,0.15494377254402716,Q1_LeastVulnerable,0
WV,2.7,2.4,4.8,0.09935285380861447,Q1_LeastVulnerable,0
FL,11.8,3.3,13.1,0.6347337152556758,Q3,0
CT,9.0,4.1,8.3,0.45459367706344156,Q2,0
NC,7.2,4.0,5.6,0.31264587311691067,Q2,0
LA,5.1,2.6,8.6,0.2795989815404201,Q1_LeastVulnerable,0
AZ,15.1,7.6,11.4,0.8543390621684702,Q4_MostVulnerable,1
IA,3.1,4.3,10.1,0.3896668788457458,Q2,0
SC,8.3,4.4,9.7,0.5171865054105665,Q3,0
SC,2.7,3.2,6.7,0.1823148737534479,Q1_LeastVulnerable,0
MI,11.4,2.2,10.0,0.4807977933375769,Q2,0
MI,19.9,7.3,18.1,0.9604816465096541,Q4_MostVulnerable,1
NE,10.4,6.6,10.9,0.7312751962656482,Q4_MostVulnerable,1
FL,4.1,2.6,6.3,0.17159983025673672,Q1_LeastVulnerable,0
MS,12.6,4.7,9.7,0.6249734776151071,Q3,0
AL,5.5,7.1,7.6,0.4896032251220029,Q3,0
MI,4.8,6.2,5.5,0.3719499257373223,Q2,0
IN,7.1,4.8,10.6,0.5463080840229153,Q3,0
NC,2.0,4.3,2.4,0.17223636749416504,Q1_LeastVulnerable,0
NY,16.9,3.7,13.2,0.7237428389560789,Q4_MostVulnerable,1
KY,7.9,3.2,10.2,0.4533206025885848,Q2,0
AL,8.3,3.8,9.8,0.4832378527477191,Q2,0
GA,15.5,6.3,11.3,0.8130702312751964,Q4_MostVulnerable,1
NY,15.8,6.0,14.2,0.8668576278378953,Q4_MostVulnerable,1
CA,5.4,0.0,5.9,0.13849989391046044,Q1_LeastVulnerable,0
CA,8.5,5.1,9.2,0.5453002333969871,Q3,0
NY,4.3,4.1,8.4,0.33439422872904734,Q2,0
PA,13.8,8.6,12.8,0.8915234457882453,Q4_MostVulnerable,1
IN,16.5,5.8,11.9,0.8199130065775515,Q4_MostVulnerable,1
MI,1.7,1.2,8.3,0.153034160831742,Q1_LeastVulnerable,0
WA,17.1,3.1,13.7,0.7007744536388713,Q3,0
WA,3.4,2.6,8.2,0.22368979418629323,Q1_LeastVulnerable,0
IL,5.8,5.1,11.0,0.5440271589221303,Q3,0
SC,2.6,1.9,8.5,0.19196902185444517,Q1_LeastVulnerable,0
NV,10.0,8.2,12.2,0.8050074262677699,Q4_MostVulnerable,1
WV,3.5,2.7,7.1,0.18825588796944623,Q1_LeastVulnerable,0
MI,6.5,4.2,9.8,0.4573520050922979,Q2,0
PA,6.4,1.9,8.6,0.28978357733927435,Q2,0
PA,1.3,2.8,3.2,0.07871843836197752,Q1_LeastVulnerable,0
MI,10.2,2.1,10.7,0.4786229577763632,Q2,0
SC,0.9,3.3,6.0,0.13818162529174624,Q1_LeastVulnerable,0
GA,6.0,4.9,9.2,0.4633460640780818,Q2,0
CA,12.2,7.7,10.8,0.7938149798429874,Q4_MostVulnerable,1
LA,12.9,4.3,9.9,0.6122427328665393,Q3,0
VA,6.0,4.1,9.3,0.41454487587523864,Q2,0
MN,3.3,3.8,4.0,0.174358158285593,Q1_LeastVulnerable,0
NY,9.4,5.5,12.6,0.7107999151283684,Q4_MostVulnerable,1
NM,10.3,3.8,9.7,0.5239231911733503,Q3,0
CA,11.6,1.9,11.3,0.5241884150222789,Q3,0
KY,7.5,4.8,9.9,0.530659876936134,Q3,0
OH,12.6,5.6,12.5,0.7767876087417781,Q4_MostVulnerable,1
WV,6.3,3.0,5.3,0.22268194356036497,Q1_LeastVulnerable,0
CO,6.2,5.0,9.8,0.5015382983237853,Q3,0
LA,6.2,3.8,8.7,0.3769891788669637,Q2,0
CA,9.4,2.8,8.4,0.3958200721408869,Q2,0
GA,7.3,1.3,7.1,0.24708253766178656,Q1_LeastVulnerable,0
KS,15.7,5.0,12.2,0.7747719074899214,Q4_MostVulnerable,1
MS,14.9,10.1,9.9,0.8190642902609803,Q4_MostVulnerable,1
FL,8.5,5.6,12.7,0.6974856779121579,Q3,0
FL,1.7,2.8,8.8,0.223901973265436,Q1_LeastVulnerable,0
PA,16.8,6.8,14.3,0.9081795035009548,Q4_MostVulnerable,1
WA,11.3,5.0,10.2,0.6421599830256737,Q3,0
IN,2.3,4.4,5.8,0.2203479736897942,Q1_LeastVulnerable,0
OH,12.2,4.9,12.6,0.7328134945894336,Q4_MostVulnerable,1
GA,1.8,3.4,9.4,0.2814555484829196,Q1_LeastVulnerable,0
VA,2.2,2.1,5.0,0.08174199023976236,Q1_LeastVulnerable,0
NC,6.8,6.9,6.1,0.4686505410566519,Q2,0
SC,24.0,10.3,20.1,0.9979842987481433,Q4_MostVulnerable,1
CA,4.1,5.1,3.5,0.27196053469127945,Q1_LeastVulnerable,0
NH,16.5,6.1,11.2,0.8117971568003396,Q4_MostVulnerable,1
MS,12.5,7.3,10.7,0.7849034585189901,Q4_MostVulnerable,1
IL,4.1,2.8,3.9,0.13749204328453216,Q1_LeastVulnerable,0
GA,9.5,5.0,12.0,0.6706450244005943,Q3,0
NE,17.1,9.6,15.3,0.9666348398047951,Q4_MostVulnerable,1
OH,10.9,3.7,9.3,0.5127837895183535,Q3,0
AZ,2.6,3.1,8.8,0.2537661786547846,Q1_LeastVulnerable,0
MO,1.6,3.1,8.7,0.23329089751750476,Q1_LeastVulnerable,0
CO,13.0,6.7,11.3,0.7957245915552726,Q4_MostVulnerable,1
CO,4.8,2.8,6.5,0.2033736473583705,Q1_LeastVulnerable,0
NM,7.3,7.3,13.2,0.7450668364099299,Q4_MostVulnerable,1
IL,5.5,1.7,9.2,0.28532781667727564,Q1_LeastVulnerable,0
MD,6.2,6.1,8.6,0.5100785062592829,Q3,0
IA,6.1,5.7,10.8,0.5767557818799066,Q3,0
NY,4.2,6.1,7.7,0.424729471674093,Q2,0
MI,11.1,3.0,9.5,0.48779970294928915,Q2,0
WA,12.5,4.4,11.4,0.6709102482495227,Q3,0
IA,4.5,5.6,9.3,0.4688096753660089,Q2,0
OR,4.8,0.6,3.4,0.0913961383407596,Q1_LeastVulnerable,0
GA,14.4,3.9,11.6,0.6743051135158072,Q3,0
MN,4.2,2.5,9.9,0.31052408232548273,Q2,0
MO,10.7,5.5,9.3,0.6196159558667514,Q3,0
IN,15.6,9.1,15.9,0.9540632293655845,Q4_MostVulnerable,1
MI,3.2,2.7,9.4,0.27121790791427963,Q1_LeastVulnerable,0
ID,4.9,2.6,7.3,0.22459155527265015,Q1_LeastVulnerable,0
AL,5.2,4.0,6.5,0.2809781455548483,Q1_LeastVulnerable,0
FL,6.6,4.7,7.7,0.40802036919159773,Q2,0
OH,8.6,5.2,14.6,0.7066624230850839,Q3,0
PA,5.3,3.3,11.4,0.4324209632930193,Q2,0
ID,10.1,2.1,10.3,0.4607999151283684,Q2,0
LA,11.3,4.0,9.5,0.5480585614258434,Q3,0
AR,23.3,11.1,16.9,0.9958094631869298,Q4_MostVulnerable,1
GA,14.6,6.6,12.8,0.8575217483556122,Q4_MostVulnerable,1
PA,10.8,4.8,7.9,0.5248249522597072,Q3,0
NJ,7.7,6.0,9.0,0.5660407383831955,Q3,0
FL,6.6,2.3,11.0,0.40807341396138347,Q2,0
GA,13.8,5.8,8.3,0.6491088478676003,Q3,0
SD,6.2,4.1,9.7,0.4373010821133036,Q2,0
FL,6.3,3.2,10.9,0.43507320178230424,Q2,0
IN,4.2,3.4,6.0,0.20491194568215576,Q1_LeastVulnerable,0
NC,6.6,3.7,11.7,0.5017504774029281,Q3,0
MO,3.6,1.0,5.4,0.09017610863568852,Q1_LeastVulnerable,0
MA,7.9,4.6,9.8,0.5242414597920645,Q3,0
TX,6.3,1.9,7.6,0.24920432845321452,Q1_LeastVulnerable,0
FL,8.4,4.8,8.6,0.4992573732230002,Q3,0
OR,7.7,6.4,7.6,0.5286441756842776,Q3,0
CO,11.4,5.0,12.1,0.7123382134521536,Q4_MostVulnerable,1
NM,8.2,2.7,10.8,0.4605877360492256,Q2,0
TX,10.1,4.8,9.9,0.5928283471249735,Q3,0
MA,10.1,3.8,7.3,0.42308508381073623,Q2,0
OK,9.2,5.7,10.4,0.6440165499681731,Q3,0
TN,9.7,4.7,10.7,0.607893061744112,Q3,0
CO,6.7,6.6,7.9,0.5185656694249947,Q3,0
OH,16.4,8.7,16.9,0.9625503925312963,Q4_MostVulnerable,1
VA,9.4,4.6,6.6,0.4360280076384469,Q2,0
MT,1.9,3.7,1.5,0.13070231275196265,Q1_LeastVulnerable,0
CO,3.9,2.6,5.5,0.14481222151495862,Q1_LeastVulnerable,0
CA,9.4,4.9,11.1,0.6329832378527477,Q3,0
GA,7.0,3.6,6.4,0.3052196053469128,Q2,0
CA,8.2,5.6,7.1,0.484670061531933,Q2,0
MN,1.7,4.6,7.7,0.2867069806917038,Q1_LeastVulnerable,0
CA,10.1,6.2,11.0,0.7131869297687249,Q4_MostVulnerable,1
FL,2.3,4.1,6.9,0.23451092722257585,Q1_LeastVulnerable,0
MD,15.6,8.1,14.4,0.9294504561850201,Q4_MostVulnerable,1
MI,5.2,4.4,6.7,0.3148737534479101,Q2,0
